Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Ballsbridge Hotel,http://www.ballsbridgehotel.com/,+353(0)16379300,-6.235673076,53.3321228,Dublin,Ballsbridge,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Dunn Court House,,+353(0)646634622,-9.465763,52.054709,Kerry,Killarney,Republic of Ireland,B&B
Elyod House,http://www.elyodhouse.com,+353(0)646636544,-9.513838,52.052173,Kerry,Killarney,Republic of Ireland,B&B
Tara Hotel,http://www.tarahotel.ie,+353(0)749741700,-8.440952,54.63685,Donegal,Killybegs,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Maple Hotel,http://www.maplehotel.com,+353(0)18555442,-6.254402,53.351114,Dublin,Dublin,Republic of Ireland,Hotel
MacNean House,http://www.nevenmaguire.com,+353(0)719853022,-7.876309,54.291218,Cavan,Blacklion,Republic of Ireland,Guesthouse
Woodbrook House,http://www.woodbrookhouse.ie,+353(0)539255114,-6.736198568,52.54827346,Wexford,Enniscorthy,Republic of Ireland,"B&B,B&Bs,Historic House"
Egans House,https://www.eganshouse.ie/,+353(0)18303611,-6.266513,53.366995,Dublin,Glasnevin,Republic of Ireland,"Guesthouse,Covid Safety Charter,Stay and Spend"
The Strand Hotel,https://thestrandhotelbray.com/,+353(0)15482960,-6.095738,53.198565,Wicklow,Bray,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Abbey View B&B,http://www.abbeyview.ie,+353(0)6741554,-8.169705,52.864012,Tipperary,Nenagh,Republic of Ireland,"B&B,Covid Safety Charter"
Sea Mist,,+353(0)877757985,-9.334084104,53.2447157,Galway,Spiddal,Ireland,B&B
Blarney Stone,http://www.blarneystoneguesthouse.com/,+353(0)214270083,-8.488098,51.895931,Cork,Western Road,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Django's Hostel,http://www.djangoshostel.com,+353(0)872569348,-8.039171037,52.94375643,Tipperary,Cloughjordan,Ireland,"Hostel,Covid Safety Charter,Welcome Standard"
St Bridget’s B&B,http://bandbireland.com/accommodation/26068/st-bridget-s,+353(0)830637727,-6.242374893,52.91448866,Wicklow,Rathdrum,Republic of Ireland,"B&B,B&B Ireland"
Rose Garden,,+353(0)949021162,-9.298632,53.853379,Mayo,Castlebar,Republic of Ireland,"B&B,Covid Safety Charter"
Fenton House,http://www.facebook.com/fentonhouse,+353(0)18206795,-10.108858,51.754432,Kerry,Caherdaniel,Republic of Ireland,Self Catering Accommodation
The Heights Hotel Killarney,http://www.killarneyheights.ie,+353(0)646631158,-9.479305594,52.05916252,Kerry,Killarney,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Station House Hotel Letterkenny,http://www.twitter.com/stationhouselk,+353(0)749123100,-7.740214,54.945682,Donegal,Letterkenny,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Inishbofin Island Hostel,http://www.inishbofin-hostel.ie,+353(0)9545855,-10.198127,53.615789,Galway,Inishbofin Island,Republic of Ireland,Hostel
An Chuirt,http://www.gweedorecourthotel.com,+353(0)749532900,-8.222411,55.048543,Donegal,Gweedore,Republic of Ireland,Hotel
Newgrange Lodge,http://www.newgrangelodge.com,+353(0)419882478,-6.442749,53.694595,Meath,Newgrange,Republic of Ireland,Hostel
Commercial and Tourist Hotel,http://www.hotelcommercial.com,+353(0)719644675,-7.800387073,54.05302292,Leitrim,Ballinamore,Republic of Ireland,"Hotel,Covid Safety Charter"
Jasmine Villa,,+353(0)214883234,-8.23967,51.911458,Cork,Carrigtwohill,Republic of Ireland,Camping
Sallyport House,http://www.sallyporthouse.com,+353(0)646642066,-9.582242,51.874709,Kerry,Kenmare,Republic of Ireland,B&B
The Gateway Lodge,http://www.thegatewaydonegal.com,+353(0)749740405,-8.115003299,54.65626131,Donegal,,Ireland,"B&B,Welcome Standard,Stay and Spend"
Lehinch Lodge,http://www.lehinchlodge.ie/,+353(0)657081242,-9.338958,52.934156,Clare,Lahinch,Republic of Ireland,"Guesthouse,Stay and Spend"
Isaacs Apartments,http://www.isaacscork.com,+353(0)214500011,-8.468089,51.901594,Cork,Cork City,Republic of Ireland,Self Catering Accommodation
Old Mill Holiday Hostel,https://www.facebook.com/old.millholidayhostel,+353(0)9827045,-9.524102,53.800414,Mayo,Westport,Republic of Ireland,"Hostel,Covid Safety Charter"
Murlach Lodge,http://www.murlachlodge.com,+353(0)9523921,-10.073041,53.428098,Galway,Clifden,Republic of Ireland,"B&B,Covid Safety Charter"
The Cottage,http://www.archesfarmhouse.com,+353(0)494335460,-7.547269071,53.94652057,Cavan,Arvagh,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
The Mill Restaurant & Accommodation,www.themilldunfanaghy.com,+353(0)749136985,-7.979623602,55.1768498,Donegal,Dunfanaghy,Ireland,"B&B,Welcome Standard"
The Wilderness,http://www.thewildernessbandb.com,+353(0)861035699,-9.900527,53.469666,Galway,Clifden,Republic of Ireland,B&B
Blarney Vale House,http://www.blarneyvale.com,+353(0)214381511,-8.557466,51.932878,Cork,Blarney,Republic of Ireland,B&B
Lanesville,http://www.lanesvillebandb.com,+353(0)214381813,-8.549303,51.921502,Cork,Blarney,Republic of Ireland,B&B
Lough Lannagh Cottages,http://www.loughlannagh.ie,+353(0)949027111,-9.311813869,53.84913655,Mayo,Castlebar,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Knocknagow,http://www.knocknagowbandb.com,+353(0)61368685,-8.908366,52.740997,Clare,,Republic of Ireland,B&B
Shelburne Lodge,http://www.shelburnelodge.com,+353(0)646641013,-9.574873,51.882156,Kerry,Kenmare,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Sneem River Lodge,http://www.sneemriverlodge.ie/indexmain.html,+353(0)646645578,-9.906036,51.835713,Kerry,Sneem,Republic of Ireland,"B&B,Covid Safety Charter"
Carrig House,http://www.bandbwexford.com,+353(0)51561101,-6.73156317,52.24008291,Wexford,,Republic of Ireland,"B&B,Covid Safety Charter"
Kilrush Marina,http://kilrushmarina.ie/,+353(0)659052072,-9.495003237,52.63499023,Clare,Kilrush,Ireland,"Self Catering Accommodation,Welcome Standard,Activity Holiday Accommodation"
Mespil Hotel,http://www.mespil.com,+353(0)14884600,-6.246573483,53.33329991,Dublin,Dublin,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Kilronan Guesthouse,http://www.kilronanhouse.com,+353(0)14755266,-6.259615,53.332972,Dublin,Dublin,Republic of Ireland,Guesthouse
O'Connors Guesthouse,http://www.cloghane.com,+353(0)667138113,-10.18317,52.233357,Kerry,Cloghane,Republic of Ireland,"Guesthouse,Covid Safety Charter,Stay and Spend"
Richmond Inn,http://www.facebook.com/richmondinn,+353(0)433326126,-7.904671,53.731424,Longford,,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Butterfly Valley Glamping,http://butterflyvalleyglamping.ie,+353(0)868610116,-7.130327844,52.50660768,Kilkenny,Thomastown,Republic of Ireland,"Camping,Covid Safety Charter,Welcome Standard,Glamping"
Torc Hotel,https://www.facebook.com/TorcHotel/,+353(0)646634168,-9.448667,52.052287,Kerry,Killarney,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Coastal Holiday Cottages,https://twitter.com/KenmareCoastal,+353(0)578660775,-9.602665,51.875463,Kerry,Kenmare,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Stay and Spend"
New Forest Apartments,http://www.newforest.ie/accommodation/,+353(0)449221100,-7.430731388,53.38891031,Westmeath,Tyrrellspass,Ireland,"Self Catering Accommodation,Welcome Standard"
Glenraha Farmhouse,http://www.glenrahafarmhouse.com/,+353(0)51898423,-7.196949933,52.3802394,Waterford,,Republic of Ireland,B&B
St. Johns Point Lightkeeper's Cottages - Irish Landmark Trust,http://www.irishlandmark.com/property/sj-schooner/,+353(0)16704733,-8.459710746,54.56933786,Donegal,Dunkineely,Ireland,"Self Catering Accommodation,Welcome Standard,Stay and Spend"
Arus Grattan,http://www.arusgrattan.com,+353(0)91525951,-9.071002453,53.26339491,Galway,Galway City,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Elizabeth Fort,http://irishlandmark.com,+353(0)16704733,-8.477586459,51.89467739,Cork,Cork City,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Crystal Springs,http://www.crystalspringsbandb.com,+353(0)646633272,-9.48772,52.052907,Kerry,Killarney,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Purecamping,http://www.purecamping.ie,+353(0)659057953,-9.599625449,52.63330284,Clare,Kilkee,Ireland,"Camping,Covid Safety Charter,Welcome Standard,Glamping"
Celbridge Manor Hotel,http://www.celbridgemanorhotel.ie,+353(0)16013700,-6.557273458,53.33493868,Kildare,Celbridge,Republic of Ireland,"Hotel,Stay and Spend"
Lurgan House,http://www.bandbwestport.com,+353(0)9827126,-9.534916914,53.79263211,Mayo,Westport,Republic of Ireland,"B&B,Covid Safety Charter"
Coolrahnee House,http://www.coolrahneehouseaskeaton.com/,+353(0)61398883,-8.980777,52.603402,Limerick,Askeaton,Republic of Ireland,"B&B,Covid Safety Charter"
Lawless's Hotel,http://www.lawlesshotel.ie,+353(0)40236146,-6.329443968,52.85457682,Wicklow,Aughrim,Republic of Ireland,Hotel
Mount Usher View,http://www.mountusherview.com,+353(0)40440543,-6.107553,53.009328,Wicklow,Ashford,Republic of Ireland,"B&B,Covid Safety Charter"
Ceann Trá Heights,http://www.bandbireland.com/accommodation/26357/ceann-tra-heights,+353(0)669159866,-10.35694205,52.13431712,Kerry,Ventry,Republic of Ireland,"B&B,B&B Ireland"
Castle Gardens Holiday Homes,http://www.rentacottage.ie/self-catering/Clare/Bunratty/Bunratty_Castle_Gardens_3_Bed_(Type_B)-90.html,+353(0)61411109,-8.81216,52.696853,Clare,Bunratty,Republic of Ireland,Self Catering Accommodation
Kelly Cottage,http://www.mulrannyselfcatering.com/welcome.html,+353(0)9836180,-9.678342,53.905318,Mayo,Westport,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Portumna House,http://www.portumnahouse.com,+353(0)909741078,-8.224066138,53.09467081,Galway,Portumna,Republic of Ireland,B&B
Cloughaboola Cottage,https://www.cloughaboolacottage.ie/,353879000000,-9.0530137,52.0419668,Cork,,Ireland,"Self Catering Accommodation,Welcome Standard"
Clonabreany Courtyard,https://www.facebook.com/ClonabreanyHouse,+353(0)469243814,-7.065396038,53.71692346,Meath,Kells,Ireland,"Self Catering Accommodation,Covid Safety Charter,Stay and Spend"
Moher House,http://moherhousewestport.net/,+353(0)9821360,-9.550661,53.736148,Mayo,Westport,Republic of Ireland,"B&B,Covid Safety Charter"
Donoghue's,https://www.bandbireland.com/accommodation/28054/donoghue-s-b-b,+353(0)91595174,-9.584267,53.263395,Galway,Carraroe,Republic of Ireland,"B&B,Covid Safety Charter"
The Hardiman,http://www.thehardiman.ie/,+353(0)91564041,-9.047860665,53.27406696,Galway,Eyre Square,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Cliff View,http://www.doolinselfcatering.com,+353(0)657074209,-9.388375653,53.01372579,Clare,Doolin,Republic of Ireland,Self Catering Accommodation
Hard Rock Hotel Dublin,https://www.hardrockhotels.com/dublin,+353(0)14825000,-6.268179,53.344112,Dublin,Dublin,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Commons Inn,http://www.commonsinn.com,+353(0)214210300,-8.487611,51.921844,Cork,Cork City,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Riverhaven Log Cabins & Riversdale Log House,https://www.facebook.com/riverhaven.loghouses,+353(0)719667012,-8.196414,54.003057,Roscommon,Boyle,Republic of Ireland,"Self Catering Accommodation,Stay and Spend"
Clybaun Hotel,http://www.clybaunhotel.ie/,+353(0)91588088,-9.1075254,53.2697159,Galway,,Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Shannon Lodge Hotel,https://shannonlodgehotel.com/,+353(0)579152710,-7.985239767,53.18824797,Offaly,Banagher,Republic of Ireland,Hotel
Cloncarlin House,http://www.cloncarlinhouse.com,+353(0)45525722,-7.027147,53.136592,Kildare,Monasterevan,Republic of Ireland,"B&B,Covid Safety Charter"
Butler House,http://www.butler.ie,+353(0)567765707,-7.250929,52.648837,Kilkenny,Kilkenny City,Republic of Ireland,"Guesthouse,Stay and Spend"
Caldra,http://www.caldrabandb.com,+353(0)749363703,-7.461378,55.144978,Donegal,Buncrana,Republic of Ireland,"B&B,Covid Safety Charter"
Tullybuck Cottage,,+353(0)18491600,-6.8415402,54.2054431,Monaghan,Clontibret,Ireland,"Self Catering Accommodation,Covid Safety Charter"
2 Millfield House,http://www.kenmare-selfcatering.com,+353(0)646685602,-9.598536,51.88282,Kerry,Kenmare,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Lakefield Lodge,http://www.lakefieldlodgebandb.com,+353(0)656837675,-9.061977,52.939716,Clare,Corofin,Republic of Ireland,B&B
Grove Cottage at The Lodge,http://grovecottagetullow.com/,+353(0)868064905,-6.733433458,52.80883413,Carlow,Tullow,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Park Lodge,http://www.parklodge.ie,+353(0)6831312,-9.312611,52.371914,Limerick,Abbeyfeale,Republic of Ireland,"B&B,Covid Safety Charter"
Nan's Cottage and Susie's Cottage,,353878000000,-9.0676191,52.7182356,Clare,,Ireland,"Self Catering Accommodation,Welcome Standard"
Windsor Lodge,http://www.barwindsorlodge.com,+353(0)419841966,-6.364039,53.72414,Louth,Drogheda,Republic of Ireland,B&B
Roxford Lodge Hotel,http://www.roxfordlodge.ie/en/,+353(0)16688572,-6.237116,53.33539,Dublin,Ballsbridge,Republic of Ireland,"Hotel,Stay and Spend"
Findus House,http://www.findushouse.ie,+353(0)2640023,-9.074286,51.890201,Cork,Macroom,Republic of Ireland,"B&B,Covid Safety Charter"
Arasain Bhalor,https://www.facebook.com/ArasainBhalor/,+353(0)749162787,-8.103158,55.136451,Donegal,Falcarragh,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Sea Breeze,http://www.seabreezeclon.com,+353(0)238834427,-8.913699417,51.61166536,Cork,Clonakilty,Republic of Ireland,"B&B,B&B Ireland"
Carnbeg  Hotel  & Spa,http://www.carnbeghotel.ie/,+353(0)429320261,-6.407255506,54.03077715,Louth,Dundalk,Ireland,Hotel
Barrow House,http://barrowhouse.ie,+353(0)892463342,-9.853508412,52.29924711,Kerry,Ardfert,Ireland,"B&B,Welcome Standard"
Achill House,,+353(0)214279447,-8.488005,51.895943,Cork,Western Road,Republic of Ireland,Guesthouse
Almanii B&B,http://www.almanii.com,+353(0)18574902,-6.244355,53.387318,Dublin,Whitehall,Republic of Ireland,"B&B,Covid Safety Charter"
Palm Lodge,http://www.palmlodgebandb.com/,+353(0)2524687,-8.278075,52.282905,Cork,Mitchelstown,Republic of Ireland,"B&B,Covid Safety Charter"
Ardawn House,http://www.ardawnhouse.com,+353(0)91568833,-9.038347616,53.27885122,Galway,Galway City,Ireland,B&B
Dan's Cottage,http://www.danscottage.com,+353(0)646641283,-9.595918878,51.88279351,Kerry,Kenmare,Republic of Ireland,Self Catering Accommodation
Grafton Guesthouse,http://www.graftonguesthouse.com,+353(0)16480025,-6.264412,53.342251,Dublin,Dublin,Republic of Ireland,Guesthouse
Pier House,http://pierhousearan.com,+353(0)9961417,-9.665660823,53.11996015,Galway,,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Dromatouk Cottage,,+353(0)646641608,-9.542951,51.886501,Kerry,Kenmare,Republic of Ireland,Self Catering Accommodation
White Lady Hotel,http://www.whiteladyhotelkinsale.ie,+353(0)214772737,-8.519749898,51.70143657,Cork,Kinsale,Republic of Ireland,"Hotel,Covid Safety Charter"
Ceol Na Mara,http://www.ceol-na-mara.com,+353(0)9636351,-9.095079,54.212295,Sligo,Enniscrone,Republic of Ireland,Guesthouse
Hampton Hotel,https://www.facebook.com/hamptonhotel,+353(0)16680995,-6.242891,53.325816,Dublin,Donnybrook,Republic of Ireland,Hotel
Ballymascanlon Hotel,http://www.ballymascanlon.com,+353(0)429358200,-6.352246822,54.03161566,Louth,Dundalk,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Abhainn Mor B&B,http://www.abhainnmor.com/,+353(0)40446330,-6.23981473,52.91212304,Wicklow,Rathdrum,Republic of Ireland,B&B
Jantol House,http://www.jantolhouse.com,+353(0)18490143,-6.111749,53.579868,Dublin,Skerries,Republic of Ireland,B&B
The Three Towers Eco House & Organic Kitchen,http://slieveaughtycentre.com/,353910000000,-8.4726182,53.1340404,Galway,Loughrea,Ireland,"B&B,Covid Safety Charter,Activity Holiday Accommodation"
Cloch na Scith Thatched Cottage,http://www.thatchcottage.com/,+353(0)91553364,-9.273024,53.246268,Galway,Spiddal,Republic of Ireland,Self Catering Accommodation
Caseys of Baltimore Townhouse,http://caseysofbaltimore.com,+353(0)2820197,-9.37028761,51.48219316,Cork,Baltimore,Ireland,"B&B,Welcome Standard"
Camac Valley Tourist Caravan & Camping Park,https://www.facebook.com/camacvalley,+353(0)14640644,-6.415331,53.304661,Dublin,Dublin,Republic of Ireland,"Camping,Covid Safety Charter,Stay and Spend"
Harwood Heights,http://www.harwoodheightscarlingford.com,+353(0)429373379,-6.186461,54.033754,Louth,Carlingford,Republic of Ireland,B&B
Doire Liath,http://www.bantrybedandbreakfasts.com/,+353(0)2750223,-9.446768,51.685186,Cork,Newtown,Republic of Ireland,"B&B,Covid Safety Charter"
Tra Na Rosann,https://anoige.ie/tra-na-rosann/,+353(0)749155374,-7.804096,55.229375,Donegal,Downings,Republic of Ireland,Hostel
Carlow Guesthouse,http://www.carlowguesthouse.com,+353(0)599136033,-6.879968,52.857243,Carlow,Carlow Town,Republic of Ireland,Guesthouse
Kinsale Hotel & Spa,https://www.facebook.com/KinsaleHotelandSpa,+353(0)214706000,-8.465532,51.698582,Cork,Kinsale,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Abbey Hotel,http://www.abbeyhoteldonegal.com,+353(0)749721014,-8.110815528,54.65373426,Donegal,,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
The Millhouse,https://www.facebook.com/MillhouseSlane,+353(0)419820878,-6.536829,53.702862,Meath,Slane,Republic of Ireland,"Hotel,Covid Safety Charter"
Corralea Court,http://www.corraleacourt.com,+353(0)9324188,-8.850987,53.514564,Galway,Tuam,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Annaly House,http://www.macs-atlantic-cottage.com/bed-and-breakfast/,+353(0)657076154,-9.281548364,53.09995249,Clare,Fanore,Republic of Ireland,B&B
Earl House,http://www.adareselfcatering.ie,+353(0)61395320,-8.750005,52.576484,Limerick,Adare,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Cois Caolaire,http://www.bandbireland.com/accommodation/26113/cois-caolairee,+353(0)91553176,-9.26689,53.246785,Galway,Spiddal,Republic of Ireland,B&B
Fitzpatrick's,http://www.fitzpatrickstavern.ie/,+353(0)436683392,-7.53412,53.873005,Cavan,,Republic of Ireland,Guesthouse
Rosses Point Caravan Park (Greenlands),http://www.sligocaravanandcamping.ie,+353(0)719177113,-8.569483,54.306976,Sligo,Rosses Point,Republic of Ireland,"Camping,Covid Safety Charter"
Twin Trees Hotel & Leisure Club,http://www.twintreeshotel.ie,+353(0)9621033,-9.135654,54.117456,Mayo,Ballina,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Wicklow Head Lighthouse - Irish Landmark Trust,http://www.irishlandmark.com/property/wicklow-head-lighthouse/,+353(0)16704733,-5.998079892,52.9653522,Wicklow,Wicklow Town,Republic of Ireland,"Self Catering Accommodation,Welcome Standard,Stay and Spend"
