Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Courtney's Bar,http://www.courtneysbar.com,353647000000,-9.5081496,52.0585565,Kerry,Killarney,Ireland,"Covid Safety Charter,Food and Drink,Pubs and Bar"
Petersburg Outdoor Education Centre,http://www.petersburg.ie,353950000000,-9.385414,53.556676,Galway,Clonbur,Ireland,"Climbing,Activity Operator,Kayaking,Sailing,Walking"
Tipperary Crystal,https://www.tipperarycrystal.ie,35318809150,-6.3414831,53.4220473,Dublin,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Kilmore Angling - Eamonn Hayes,https://kilmoreangling.com,353872000000,-6.5881326,52.1727848,Wexford,,Ireland,"Fishing,Angling,Activity Operator"
The Cook & Gardener,https://www.rathmullanhouse.com/cook-and-gardener.html,353749000000,-7.5289587,55.1009136,Donegal,Rathmullan,Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
Stena Line,http://www.youtube.com/user/Stenaline,+44(0)8447707070,-6.3348084,52.2532206,Wexford,Rosslare Harbour,Ireland,"Transport,Coach,Road"
Waltons New School of Music - Irish Music Tasters,http://newschool.ie,35314781884,-6.264628787,53.34269774,Dublin,,Ireland,"Learning,Activity Operator,Shopping,Food Shops"
Bollard's Bar,https://www.facebook.com/pages/Bollards-Bar-Restaurant/195451840471515,353568000000,-7.253595,52.653486,Kilkenny,Kilkenny City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Ceol na Coille – School of Irish Traditional Music,http://www.ceolnacoille.ie,353877000000,-7.7342787,54.9558392,Donegal,Letterkenny,Ireland,"Learning,Activity Operator,Venue,Music"
Pennefeather Café,https://www.facebook.com/pages/Pennefeather-Cafe/116955141763922?fref=ts,353568000000,-7.2527778,52.6511111,Kilkenny,,Ireland,"Food and Drink,Restaurant,Cafe"
Wagamama - Dundrum,http://twitter.com/wagamamaireland,+353(0)12157188,-6.243782192,53.28841363,Dublin,,Ireland,"Food and Drink,Restaurant,Vegetarian"
Chorus Café,https://www.facebook.com/ChorusCafeBistro,35316167088,-6.269597,53.3443,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Mervue Slí,http://www.irishheart.ie/sli,,-9.055076637,53.27159952,Galway,Galway City,Ireland,Walking
Sean Walsh Memorial Park,http://www.sdublincoco.ie,+353(0)14149000,-6.369029613,53.2844335,Dublin,Tallaght,Republic of Ireland,"Bird Watching,Nature and Wildlife,Walking,Public Park,Venue,Sports Venues"
Skelligphototours,https://www.skelligphoto.com/,353669000000,-10.27363583,51.82280554,Kerry,Ballinskelligs,Republic of Ireland,"Learning,Photography,Activity Operator,Tour"
Carlow Tours,http://www.carlowtours.ie,+353(0)876509880,-6.932462202,52.83604055,Carlow,Carlow Town,Ireland,"Covid Safety Charter,Activity Operator,Tour"
The Oliver Plunkett,https://www.facebook.com/TheOliverPlunkett,353214000000,-8.4695883,51.8982219,Cork,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Kilternan Country Market,http://kilternancountrymarket.com,353871000000,-6.196442,53.239315,Dublin,Kilternan,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Castletroy Golf Club,https://www.castletroygolfclub.ie/,35361335753,-8.5679104,52.6594779,Limerick,,Ireland,"Golf Course,Golf,Activity Operator"
Private Giants Causeway Day Tour with Kennedy & Carr,https://kennedycarr.com/private-tours/giants-causeway-tour-from-dublin/,+353(0)15510005,-6.259742,53.3497623,Dublin,,Ireland,"Activity Operator,Tour"
Páidí Ó'Sé's Pub,http://paidiose.com/paidi-o-ses-pub,353669000000,-10.35625235,52.13340064,Kerry,Ventry,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Esquire  Bar & Restaurant,https://esquiretramore.ie,35351381324,-7.1521808,52.1613571,Waterford,Tramore,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Tyrrellspass Castle Restaurant,https://www.facebook.com/tyrrellspasscastle,353449000000,-7.3814541,53.3859014,Westmeath,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
Mullingar Sailing Club,http://www.mullingarsailingclub.ie,353449000000,-7.365765,53.556359,Westmeath,Mullingar,Ireland,"Sailing,Activity Operator"
Ballymoney Golf Course,http://www.ballymoneygolfclub.ie,353539000000,-6.2373855,52.6765938,Wexford,Ballymoney,Ireland,"Golf Course,Golf"
The Charles Brinsley Restaurant at Bloomfield House Hotel,http://www.bloomfieldhousehotel.ie/charles-brinsley-restaurant.html,353449000000,-7.3624063,53.4882115,Westmeath,Mullingar,Ireland,"Food and Drink,Restaurant"
Vanilla Browns Spa at the Absolute Hotel,http://vanillabrowns.com,35361463608,-8.6193562,52.6672947,Limerick,,Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
The Pine Rack,http://www.pinerack.com,353949000000,-9.281065622,53.75689984,Mayo,Ballintubber,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
County Longford Golf Club,http://www.countylongfordgolfclub.com,353433000000,-7.7814424,53.7210421,Longford,,Ireland,"Golf Course,Covid Safety Charter,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
The Consummate Pro Golf Vacations Ireland,https://theconsummatepro.com,447818000000,-6.366855819,53.95901403,Louth,Blackrock,Republic of Ireland,"Golf,Activity Operator,Tour"
Ollie’s Tours,https://olliestours.com,353862000000,-8.9826356,52.844345,Clare,Ennis,Ireland,"Food and Drink,Restaurant,Walking,Activity Operator,Local Produce,Food Trails and Tour,Tour"
The Lime Tree Restaurant,https://www.limetreerestaurant.com,353647000000,-9.5821733,51.8783004,Kerry,Kenmare,Ireland,"Food and Drink,Restaurant"
Kilclooney Dolmen,http://ardara.ie/kilclooney-dolmen,353750000000,-8.43341,54.8178822,Donegal,,Ireland,
Kilbrannish Loop,http://www.irishtrails.ie/Trail/Kilbrannish-Loop/410/,,-6.775543661,52.68861646,Carlow,,Republic of Ireland,Walking
"7 Day Magnetic North Adventure Tour, Vagabond Tours of Ireland",http://www.instagram.com/vagabondireland,+353(0)15634358,-6.105779936,53.08443721,Wicklow,,Ireland,"Activity Operator,Tour"
Sonairte Food and Craft Market,http://www.sonairte.ie,353420000000,-6.257022,53.678076,Meath,Laytown,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Colgagh Lough,,+353(0)719161201,-8.338448329,54.27236003,Sligo,Fivemilebourne,Republic of Ireland,"Fishing,Angling"
Turas Éireann,http://turaseireann.ie,+353(0)894189990,-7.757720357,52.50953628,Tipperary,Fethard,Ireland,"Activity Operator,Tour"
Courthouse Restaurant - Leitrim,http://thecourthouserest.com,353720000000,-8.285339,54.4475748,Leitrim,Kinlough,Ireland,"Food and Drink,Restaurant"
The Bective Restaurant,https://thebective.ie,353469000000,-6.8801158,53.7249238,Meath,Kells,Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
Bobby Byrnes,https://www.bobbybyrnes.ie,35361316949,-8.6334374,52.6566929,Limerick,Limerick City,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Seafood"
Preachers Pub ,https://www.templegatehotel.com/preachers-pub.html,353657000000,-8.9815126,52.8436011,Clare,Ennis,Republic of Ireland,"Food and Drink,Restaurant,Local Produce,Pubs and Bar,Vegetarian"
La Cave Wine Bar & Restaurant,http://www.lacavewinebar.com,35316794409,-6.259714,53.341034,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Hargadon Bros,https://www.hargadons.com,353719000000,-8.4752199,54.2706953,Sligo,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
The Planet Ennis,http://www.planetennis.ie,+353(0)656866777,-8.993022,52.840654,Clare,Ennis,Republic of Ireland,"Activity Operator,Fast Food,Food and Drink,Restaurant"
Sunfort English Language College,http://www.sunfort.com,3532248116,-8.801905969,52.27299105,Cork,Liscarroll,Republic of Ireland,Learning
Ryan's Bar and Restaurant,https://www.facebook.com/Ryansbarscarriff,35361921167,-8.532148,52.91065,Clare,Scarriff,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Cooks Academy Ireland Culinary School,http://www.cooksacademy.com,+353(0)16111667,-6.262826,53.342051,Dublin,Dublin City,Republic of Ireland,"Cooking,Cookery,Learning,Activity Operator"
Dunhill Farmers Market,https://www.iomst.ie/market/dunhill-community-markets/,35351396234,-7.263773033,52.17176079,Waterford,,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Grogan's of Glasson,https://www.grogansofglasson.com,353906000000,-7.863703,53.470804,Westmeath,Glasson,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar,Seafood"
Sightseeing Holidays In Donegal,http://www.real-ireland.com,+00353(0)749548891,-7.310172991,55.19151992,Donegal,,Republic of Ireland,"Activity Operator,Tour"
Irish Thoroughbred Breeders' Association,http://www.itba.ie,35345877543,-6.6051326,53.2451093,Kildare,Kill,Ireland,"Horse Riding,Equestrian"
The Celtic ConneXion - Walking,http://www.facebook.com/TheCelticConneXionTravelAgency/,+353(0)876677370,-8.439050274,52.80951741,Clare,Killaloe,Ireland,"Walking,Activity Operator"
Wilkin's Bar,https://www.facebook.com/pages/category/Bar---Grill/Wilkins-Bar-and-Lounge-342254825959056,353749000000,-7.8919011,54.9886467,Donegal,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Orchard Centre,http://www.theorchardcentre.ie,35340234940,-6.4012313,52.7916815,Wicklow,Tinahely,Ireland,"Covid Safety Charter,Activity Operator,Adventure Park"
Hidden Dublin Walks Ltd.,http://www.hiddendublinwalks.com/,353862000000,-6.27811,53.3455,Dublin,Dublin,Republic of Ireland,"Activity Operator,Tour,Walking"
Bru Chlann Lir - Geraghty Charters,http://www.bruchlannlir.com/Geraghty-Charters,3539785741,-10.1013155,54.1445685,Mayo,,Ireland,"Fishing,Angling,Activity Operator,Venue,Sports Venues"
Irish Herbal Roots,http://irishherbalroots.ie/workshops-and-events/,353878000000,-9.0760449,53.0376019,Clare,Carran,Republic of Ireland,"Learning,Walking,Activity Operator,Tour"
Overends,https://twitter.com/AirfieldDundrum,+353(0)19696666,-6.235170817,53.2879548,Dublin,Dundrum,Ireland,"Food and Drink,Restaurant,Cafe"
La Caverna Restaurant and Wine Bar,http://www.lacaverna.ie,35316703110,-6.263299923,53.3451117,Dublin,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Knockduv Loop,,,-8.633835633,52.31217974,Limerick,Ardpatrick,Republic of Ireland,Walking
Bleecker Street Café Bar,https://bleecker-street-cafe-bar.business.site,35318044459,-6.2639138,53.3571801,Dublin,Dublin,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe,Local Produce,Pubs and Bar,Vegan,Vegetarian"
Rossan Knitwear Ltd.,http://www.rossanknitwear.ie,353750000000,-8.7476134,54.6921978,Donegal,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
La Boheme Restaurant and Wine Bar,http://www.labohemerestaurant.ie,35351875645,-7.113859,52.261618,Waterford,,Ireland,"Food and Drink,Restaurant"
Shamrock Taxi Tours,https://www.facebook.com/scenictour,+353(0)18157662,-6.392277495,53.37661766,Dublin,,Ireland,"Activity Operator,Tour"
Reel Irish Music Tours,https://reelirishmusictours.ie,353863000000,-7.4526224,55.1318283,Donegal,Buncrana,Ireland,"Activity Operator,Tour"
Cronin's Restaurant,https://www.croninsrestaurant.com,353647000000,-9.5065279,52.0595904,Kerry,Killarney,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Vegetarian"
Lady Betty Cobbe Café,https://facebook.com/Lady-Betty-Cobbe-Caf%C3%A9-445954555568812/?fref=ts,+353(0)868758220,-6.168041343,53.48695762,Dublin,Donabate,Ireland,"Food and Drink,Restaurant,Cafe"
Dublin Wine Trails,http://facebook.com/dublinwinetrails/,+353(0)863525015,-6.260180784,53.34936062,Dublin,Dublin City Centre,Ireland,"Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour"
Hammond Coach Hire,,+353(0)2247396,-8.716068,52.093519,Cork,Mallow,Republic of Ireland,"Transport,Coach,Road"
Otway Golf Club,https://www.facebook.com/pg/Otway-Golf-Club-Rathmullan-761324987411221/posts/?ref=page_internal,353878000000,-7.5276527,55.1345123,Donegal,,Ireland,"Golf Course,Golf"
CP Adventure,https://www.cpadventure.ie,353875000000,-6.5712459,53.1416218,Wicklow,Blessington,Ireland,"Covid Safety Charter,Climbing,Activity Operator,Cycling,Kayaking,Walking,Zip Lining,Adventure Park,Cafe,Food and Drink,Bike Rental,Tour,Food Shops,Shopping"
White Gables Restaurant,http://www.whitegables.com,35391555744,-9.1805582,53.3379678,Galway,Moycullen,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Seafood"
Paddle & Pedal,http://www.paddleandpedal.ie,353877000000,-9.155745217,54.11696058,Mayo,Ballina,Ireland,"Cycling,Kayaking,Activity Operator,Venue,Sports Venues,Bike Rental,Tour"
Children's Art Workshops at the Cill Rialaig Arts Centre,https://cillrialaigartscentre.com/category/workshop,353669000000,-10.266434,51.832582,Kerry,Ballinskelligs,Ireland,"Craft,Shopping,Learning,Activity Operator,Cafe,Food and Drink"
WILD.,http://www.wildfullstop.com/index.php,353876000000,-9.949659,53.554087,Galway,Letterfrack,Ireland,"Walking,Activity Operator,Tour"
Kafe Katz,https://www.facebook.com/kafekatz/,353568000000,-7.2522043,52.6504216,Kilkenny,,Ireland,"Food and Drink,Restaurant,Cafe"
Ballyroe Heights Hotel Bar & Restaurant,http://www.ballyroe.com,353667000000,-9.750987,52.296605,Kerry,Tralee,Ireland,"Food and Drink,Restaurant"
The Quays Bar & Restaurant,https://www.facebook.com/GogartysTempleBar?ref=ts&fref=ts#!/pages/The-Quays-Bar-Temple-Bar/139095186159015?fref=ts,+353(0)16713922,-6.263116,53.345635,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Clonshire Equestrian Centre,http://www.clonshire.com,35361396770,-8.8344568,52.5570248,Limerick,Adare,Ireland,"Covid Safety Charter,Horse Riding,Equestrian,Activity Operator"
McGarrigles Restaurant,https://www.facebook.com/mcgarriglesrestaurant1,353880000000,-8.27555,54.47998,Donegal,Bundoran,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe,Vegetarian"
Experience Cork,http://www.facebook.com/RisingSONSbrewery/,+353(0)861426145,-8.476518271,51.89960093,Cork,,Ireland,"Activity Operator,Tour"
The Cedar Tree,,+353(0)16772121,-6.26209,53.343245,Dublin,Dublin City Centre,Republic of Ireland,"Food and Drink,Restaurant"
Jackson's Restaurant,https://jacksons.ie,353907000000,-8.1884667,53.6310426,Roscommon,,Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
Carlingford Sail Training Centre,https://www.carlingfordsailtrainingcentre.com,353869000000,-6.1915542,54.0516531,Louth,Carlingford,Republic of Ireland,"Sailing,Activity Operator"
Esker Hills Golf Club,http://www.eskerhillsgolf.com,353579000000,-7.5654384,53.2955365,Offaly,,Ireland,"Golf Course,Golf,Activity Operator"
The Tasty Tart,http://thetastytart.ie,353880000000,-6.271249418,53.76077323,Louth,Termonfeckin,Ireland,"Cooking,Cookery,Learning,Food and Drink,Restaurant,Local Produce,Activity Operator"
Lakeview (Radharc na Locha) Coffee Shop,,35391574191,-9.543160592,53.37176848,Galway,,Ireland,"Food and Drink,Restaurant,Cafe"
Powerscourt Townhouse Centre and Tour,https://www.powerscourtcentre.ie,35316794144,-6.2618173,53.3422365,Dublin,Dublin,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Total Experience - Mobile Activities Events Company,http://www.totalexperience.ie,353869000000,-6.534421079,53.1704125,Wicklow,Blessington,Republic of Ireland,"Covid Safety Charter,Cycling,Kayaking,Activity Operator"
An Sibin Equestrian Centre,http://www.irishhorseriding.com,35361927411,-8.4042105,52.980229,Clare,,Ireland,"Horse Riding,Equestrian"
Kinsale Farmers Market,https://www.iomst.ie/market/kinsale-farmers-market-2/,353215000000,-8.525979,51.706754,Cork,Kinsale,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Halpin's  Bridge Café,http://halpinscafe.com,35340432677,-6.0425716,52.9810302,Wicklow,,Ireland,"Food and Drink,Restaurant,Cafe"
The Victorian Treatment Rooms at Castle Leslie Estate,https://www.castleleslie.com/spa-breaks-ireland/spa-treatments-ireland,3534788100,-6.8938509,54.3184754,Monaghan,Glaslough,Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
The Old Town Whiskey Bar,http://www.oldtownwhiskeybar.com,353214000000,-8.4768487,51.8996374,Cork,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
On The Pigs Back,https://www.onthepigsback.ie/,353214000000,-8.474313,51.897704,Cork,,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Shirley Arms Restaurant,https://www.shirleyarmshotel.ie/index.php/dine/the-restaurant,353430000000,-6.7198928,53.9779686,Monaghan,Carrickmacross,Ireland,"Food and Drink,Restaurant"
Cormac’s Coast Tour of the Cliffs of Moher,https://www.cormacscoast.com,353876000000,-9.4097402,52.9714009,Clare,,Ireland,"Covid Safety Charter,Bird Watching,Nature and Wildlife,Learning,Photography,Walking,Activity Operator,Tour"
The Haunted History Walking Tour - Hidden Dublin Walks,https://www.hiddendublintours.com/,+353(0)19019661,-6.2798109,53.3454402,Dublin,,Ireland,"Walking,Activity Operator,Tour"
Michael A's Pub,https://www.facebook.com/MichaelAsPub,353657000000,-9.4007487,52.8556965,Clare,,Ireland,"Covid Safety Charter,Food and Drink,Pubs and Bar"
Blair’s Inn,http://www.blairsinn.ie,353214000000,-8.6497248,51.9225895,Cork,Cloghroe,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Enniscorthy Golf Club,http://www.enniscorthygc.ie,353539000000,-6.5944094,52.4891832,Wexford,Enniscorthy,Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
Lower Lough Avaul,,+353(0)2641222,-8.9637,51.906862,Cork,Macroom,Republic of Ireland,"Fishing,Angling"
Aura Leitrim Leisure Centre,https://www.auraleisure.ie,353720000000,-8.0812243,53.9484591,Leitrim,,Ireland,"Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Swimming Pool,Activity Operator"
"O'Connell Restaurant, Ballyseede Castle Hotel",https://www.ballyseedecastle.com/dining/the-oconnell-restaurant,353667000000,-9.646792,52.256245,Kerry,Tralee,Ireland,"Food and Drink,Restaurant"
FXB Restaurant Monkstown,http://www.fxbuckley.ie/contact-us/,+353(0)12846187,-6.153444,53.294065,Dublin,Monkstown,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Seafood"
Coarse Angling Monaghan,,+353(0)4781122,-6.970215679,54.24482649,Monaghan,Monaghan Town,Republic of Ireland,"Fishing,Angling"
"Guinness, Whiskey and Temple Bar Highlights Tour - LetzGo Tours",https://www.facebook.com/letzgocitytours,+353(0)12548650,-6.3281682,53.3244379,Dublin,,Ireland,"Activity Operator,Tour"
Moy Archery,https://facebook.com/Moy-Archery-1597148063834704,353877000000,-9.155072032,54.11518597,Mayo,Ballina,Ireland,"Activity Operator,Venue,Sports Venues"
Galway Gothic Tour,http://www.privatetours.ie/,+353(0)877782887,-9.053462045,53.27522252,Galway,Galway City,Republic of Ireland,"Walking,Activity Operator,Tour"
Dundrum Coach Hire,,+353(0)12981533,-6.247775,53.27666,Dublin,Ballinteer,Republic of Ireland,"Transport,Coach,Road"
